customer_key,customer_id,customer_number,first_name,last_name,country,gender,marital_status,birthdate,create_date
249,11248,AW00011248,TRISTAN,ALEXANDER,FRANCE,MALE,MARRIED,1966-03-22,2025-10-08
250,11249,AW00011249,CINDY,PATEL,GERMANY,FEMALE,MARRIED,1966-07-09,2025-10-08
251,11250,AW00011250,SHANNON,LIU,UNITED KINGDOM,FEMALE,MARRIED,1966-03-08,2025-10-08
252,11251,AW00011251,XAVIER,LONG,CANADA,MALE,SINGLE,1938-01-01,2025-10-08
253,11252,AW00011252,NICHOLAS,THOMPSON,UNITED STATES,MALE,SINGLE,1937-12-05,2025-10-08
254,11253,AW00011253,JOS├⌐,HERNANDEZ,CANADA,MALE,MARRIED,1949-08-24,2025-10-08
255,11254,AW00011254,JOHNATHAN,VANCE,UNITED STATES,MALE,MARRIED,1938-08-31,2025-10-08
256,11255,AW00011255,COLIN,LIN,UNITED STATES,MALE,MARRIED,1938-10-02,2025-10-08
257,11256,AW00011256,KATELYN,HERNANDEZ,UNITED STATES,FEMALE,MARRIED,1939-03-20,2025-10-08
258,11257,AW00011257,JACQUELINE,POWELL,UNITED STATES,FEMALE,SINGLE,NULL,2025-10-08
259,11258,AW00011258,XAVIER,HILL,UNITED STATES,MALE,MARRIED,1938-12-26,2025-10-08
260,11259,AW00011259,VICTORIA,STEWART,UNITED STATES,FEMALE,MARRIED,1970-09-24,2025-10-08
261,11260,AW00011260,KATELYN,KELLY,UNITED STATES,FEMALE,MARRIED,1976-04-08,2025-10-08
262,11261,AW00011261,STEPHANIE,COLLINS,UNITED STATES,FEMALE,MARRIED,1970-10-22,2025-10-08
263,11262,AW00011262,JENNIFER,SIMMONS,CANADA,FEMALE,MARRIED,1975-05-01,2025-10-08
264,11263,AW00011263,TRINITY,RICHARDSON,UNITED STATES,FEMALE,MARRIED,1970-03-11,2025-10-08
265,11264,AW00011264,EDUARDO,MARTIN,UNITED STATES,MALE,SINGLE,1969-12-15,2025-10-08
266,11265,AW00011265,ELIZABETH,JONES,UNITED STATES,FEMALE,MARRIED,1970-01-10,2025-10-08
267,11266,AW00011266,TAYLOR,HOWARD,UNITED STATES,FEMALE,SINGLE,1969-11-02,2025-10-08
268,11267,AW00011267,DAVID,DIAZ,UNITED STATES,MALE,SINGLE,1975-09-29,2025-10-08
269,11268,AW00011268,KATELYN,CARTER,UNITED STATES,FEMALE,MARRIED,1969-10-31,2025-10-08
270,11269,AW00011269,RYAN,FOSTER,UNITED STATES,MALE,MARRIED,1975-10-10,2025-10-08
271,11270,AW00011270,ROBERT,LEE,UNITED STATES,MALE,MARRIED,1975-05-01,2025-10-08
272,11271,AW00011271,DANIELLE,REED,UNITED STATES,FEMALE,SINGLE,1969-12-03,2025-10-08
273,11272,AW00011272,LAUREN,MARTINEZ,UNITED STATES,FEMALE,SINGLE,1962-05-10,2025-10-08
274,11273,AW00011273,NATHAN,LAL,UNITED STATES,MALE,MARRIED,1962-03-31,2025-10-08
275,11274,AW00011274,KYLE,FOSTER,UNITED STATES,MALE,MARRIED,1939-10-10,2025-10-08
276,11275,AW00011275,JENNY,RAI,UNITED STATES,FEMALE,MARRIED,1939-07-18,2025-10-08
277,11276,AW00011276,NANCY,CHAPMAN,CANADA,FEMALE,MARRIED,1974-09-15,2025-10-08
278,11277,AW00011277,CHARLES,JACKSON,CANADA,MALE,MARRIED,1968-12-07,2025-10-08
279,11278,AW00011278,JONATHAN,PHILLIPS,UNITED STATES,MALE,SINGLE,1969-02-16,2025-10-08
280,11279,AW00011279,AMANDA,COOK,UNITED STATES,FEMALE,MARRIED,1974-09-08,2025-10-08
281,11280,AW00011280,ROBERT,COLLINS,UNITED STATES,MALE,MARRIED,1969-02-17,2025-10-08
282,11281,AW00011281,MEGAN,BARNES,UNITED STATES,FEMALE,SINGLE,1974-10-06,2025-10-08
283,11282,AW00011282,CHRISTIAN,THOMAS,UNITED STATES,MALE,MARRIED,1967-07-16,2025-10-08
284,11283,AW00011283,ARTURO,LAL,UNITED STATES,MALE,MARRIED,1968-04-24,2025-10-08
285,11284,AW00011284,THERESA,SERRANO,UNITED STATES,FEMALE,MARRIED,1967-09-24,2025-10-08
286,11285,AW00011285,JEREMY,ANDERSON,UNITED STATES,MALE,MARRIED,1973-03-15,2025-10-08
287,11286,AW00011286,HUNTER,GRIFFIN,UNITED STATES,MALE,MARRIED,1967-08-31,2025-10-08
288,11287,AW00011287,HENRY,GARCIA,CANADA,MALE,MARRIED,1966-07-16,2025-10-08
289,11288,AW00011288,CINDY,SANCHEZ,UNITED STATES,FEMALE,MARRIED,1978-03-12,2025-10-08
290,11289,AW00011289,MARIA,CARTER,UNITED STATES,FEMALE,MARRIED,1972-03-03,2025-10-08
291,11290,AW00011290,KATELYN,SANCHEZ,UNITED STATES,FEMALE,MARRIED,1972-08-14,2025-10-08
292,11291,AW00011291,JENNA,WRIGHT,UNITED STATES,FEMALE,MARRIED,1972-05-01,2025-10-08
293,11292,AW00011292,SETH,PHILLIPS,UNITED STATES,MALE,SINGLE,1967-05-05,2025-10-08
294,11293,AW00011293,LUKE,LONG,UNITED STATES,MALE,SINGLE,1960-11-23,2025-10-08
295,11294,AW00011294,DALTON,CLARK,UNITED STATES,MALE,MARRIED,1961-03-02,2025-10-08
296,11295,AW00011295,TAYLOR,LEWIS,UNITED STATES,FEMALE,SINGLE,1959-11-13,2025-10-08
297,11296,AW00011296,HALEY,RICHARDSON,UNITED STATES,FEMALE,SINGLE,1941-04-05,2025-10-08
298,11297,AW00011297,NOAH,COLEMAN,UNITED STATES,MALE,SINGLE,1940-08-01,2025-10-08
299,11298,AW00011298,JON,LUO,UNITED STATES,MALE,MARRIED,1940-08-30,2025-10-08
300,11299,AW00011299,ORLANDO,VAZQUEZ,UNITED STATES,MALE,MARRIED,1941-09-29,2025-10-08
301,11300,AW00011300,FERNANDO,BARNES,CANADA,MALE,MARRIED,1965-08-31,2025-10-08
302,11301,AW00011301,CAMERON,RODRIGUEZ,UNITED STATES,MALE,MARRIED,1965-12-07,2025-10-08
303,11302,AW00011302,SPENCER,RUSSELL,UNITED STATES,MALE,SINGLE,1971-12-09,2025-10-08
304,11303,AW00011303,JULIA,COLEMAN,UNITED STATES,FEMALE,SINGLE,1966-04-10,2025-10-08
305,11304,AW00011304,JULIA,GARCIA,UNITED STATES,FEMALE,MARRIED,1971-03-14,2025-10-08
306,11305,AW00011305,SEAN,EVANS,UNITED STATES,MALE,MARRIED,1965-12-17,2025-10-08
307,11306,AW00011306,MICAH,ZHOU,UNITED STATES,MALE,MARRIED,1965-12-20,2025-10-08
308,11307,AW00011307,HUNTER,RODRIGUEZ,UNITED STATES,MALE,MARRIED,1965-10-31,2025-10-08
309,11308,AW00011308,IAN,GONZALES,UNITED STATES,MALE,MARRIED,1959-09-02,2025-10-08
310,11309,AW00011309,VICTORIA,LEWIS,UNITED STATES,FEMALE,SINGLE,1959-12-10,2025-10-08
311,11310,AW00011310,ERIN,SANDERS,UNITED STATES,FEMALE,SINGLE,1964-07-05,2025-10-08
312,11311,AW00011311,GABRIELLE,LOPEZ,UNITED STATES,FEMALE,SINGLE,1959-02-21,2025-10-08
313,11312,AW00011312,SARA,RICHARDSON,UNITED STATES,FEMALE,SINGLE,1958-10-01,2025-10-08
314,11313,AW00011313,TREVOR,JENKINS,UNITED STATES,MALE,SINGLE,1958-08-27,2025-10-08
315,11314,AW00011314,MYA,FLORES,UNITED STATES,FEMALE,SINGLE,1970-06-16,2025-10-08
316,11315,AW00011315,HAILEY,WARD,UNITED STATES,FEMALE,SINGLE,1959-03-31,2025-10-08
317,11316,AW00011316,LUKE,ALLEN,CANADA,MALE,MARRIED,1959-05-17,2025-10-08
318,11317,AW00011317,VICTORIA,RUSSELL,UNITED STATES,FEMALE,SINGLE,1963-09-14,2025-10-08
319,11318,AW00011318,JESSICA,WILSON,UNITED STATES,FEMALE,SINGLE,1958-04-25,2025-10-08
320,11319,AW00011319,JADE,BAILEY,UNITED STATES,FEMALE,MARRIED,1948-04-23,2025-10-08
321,11320,AW00011320,MORGAN,HILL,UNITED STATES,FEMALE,MARRIED,1942-12-24,2025-10-08
322,11321,AW00011321,TERRANCE,RAMAN,UNITED STATES,MALE,MARRIED,1944-01-05,2025-10-08
323,11322,AW00011322,SYDNEY,GARCIA,UNITED STATES,FEMALE,MARRIED,1943-09-12,2025-10-08
324,11323,AW00011323,JOSE,PATTERSON,UNITED STATES,MALE,SINGLE,1943-12-18,2025-10-08
325,11324,AW00011324,ZACHARY,ANDERSON,UNITED STATES,MALE,MARRIED,1944-11-10,2025-10-08
326,11325,AW00011325,ELIJAH,ROSS,UNITED STATES,MALE,SINGLE,1944-12-29,2025-10-08
327,11326,AW00011326,RAFAEL,XIE,UNITED STATES,MALE,MARRIED,1944-12-23,2025-10-08
328,11327,AW00011327,JAIME,MORENO,UNITED STATES,MALE,MARRIED,1945-09-01,2025-10-08
329,11328,AW00011328,JULIAN,GRIFFIN,CANADA,MALE,MARRIED,1945-06-30,2025-10-08
330,11329,AW00011329,ANDY,ALVAREZ,UNITED STATES,MALE,SINGLE,1946-01-22,2025-10-08
331,11330,AW00011330,RYAN,THOMPSON,CANADA,MALE,MARRIED,1945-11-10,2025-10-08
332,11331,AW00011331,SAMANTHA,JENKINS,CANADA,FEMALE,MARRIED,1974-01-03,2025-10-08
333,11332,AW00011332,DEANNA,RAMOS,GERMANY,FEMALE,SINGLE,1968-04-02,2025-10-08
334,11333,AW00011333,EMILY,MILLER,UNITED KINGDOM,FEMALE,MARRIED,1968-01-07,2025-10-08
335,11334,AW00011334,NICOLE,BROWN,UNITED KINGDOM,FEMALE,MARRIED,1966-09-19,2025-10-08
336,11335,AW00011335,CARLA,RAMAN,GERMANY,FEMALE,MARRIED,1977-12-18,2025-10-08
337,11336,AW00011336,SHAUN,RAJI,FRANCE,MALE,MARRIED,1973-03-08,2025-10-08
338,11337,AW00011337,JEROME,ROMERO,UNITED KINGDOM,MALE,MARRIED,1967-03-21,2025-10-08
339,11338,AW00011338,FRANK,NAVARRO,GERMANY,MALE,MARRIED,1972-08-06,2025-10-08
340,11339,AW00011339,DENNIS,SHE,FRANCE,MALE,SINGLE,1967-01-05,2025-10-08
341,11340,AW00011340,MELODY,MUNOZ,FRANCE,FEMALE,MARRIED,1947-04-03,2025-10-08
342,11341,AW00011341,RANDY,ZENG,UNITED KINGDOM,MALE,MARRIED,1942-02-18,2025-10-08
343,11342,AW00011342,MARSHALL,WANG,FRANCE,MALE,MARRIED,1973-03-07,2025-10-08
344,11343,AW00011343,ARTHUR,CARLSON,UNITED KINGDOM,MALE,MARRIED,1975-03-09,2025-10-08
345,11344,AW00011344,JESSIE,JIMENEZ,UNITED KINGDOM,FEMALE,MARRIED,1963-01-21,2025-10-08
346,11345,AW00011345,ROBIN,RAMOS,FRANCE,FEMALE,SINGLE,1962-09-09,2025-10-08
347,11346,AW00011346,DEANNA,GUTIERREZ,FRANCE,FEMALE,SINGLE,1966-05-18,2025-10-08
348,11347,AW00011347,ROY,NAVARRO,GERMANY,MALE,MARRIED,1972-06-17,2025-10-08
349,11348,AW00011348,SHAWN,RAI,GERMANY,MALE,MARRIED,1961-03-21,2025-10-08
350,11349,AW00011349,MINDY,LUO,GERMANY,FEMALE,MARRIED,1965-08-30,2025-10-08
351,11350,AW00011350,CARA,ZHOU,UNITED KINGDOM,FEMALE,MARRIED,1942-07-14,2025-10-08
352,11351,AW00011351,ANNE,RAMOS,UNITED KINGDOM,FEMALE,SINGLE,1950-04-02,2025-10-08
353,11352,AW00011352,RAYMOND,RODRIGUEZ,FRANCE,MALE,MARRIED,1945-09-04,2025-10-08
354,11353,AW00011353,CARRIE,ORTEGA,UNITED KINGDOM,FEMALE,SINGLE,1946-12-09,2025-10-08
355,11354,AW00011354,DEANNA,SUAREZ,GERMANY,FEMALE,MARRIED,1947-08-23,2025-10-08
356,11355,AW00011355,ROBERTO,GUTIERREZ,UNITED KINGDOM,MALE,MARRIED,1948-06-26,2025-10-08
357,11356,AW00011356,TERRENCE,CARSON,AUSTRALIA,MALE,SINGLE,1985-11-24,2025-10-08
358,11357,AW00011357,RAMON,YE,AUSTRALIA,MALE,SINGLE,1984-09-19,2025-10-08
359,11358,AW00011358,CYNTHIA,MALHOTRA,AUSTRALIA,FEMALE,SINGLE,1984-05-10,2025-10-08
360,11359,AW00011359,JARROD,PRASAD,AUSTRALIA,MALE,SINGLE,1984-03-03,2025-10-08
361,11360,AW00011360,TYRONE,SERRANO,AUSTRALIA,MALE,SINGLE,1984-01-30,2025-10-08
362,11361,AW00011361,CINDY,RAMOS,AUSTRALIA,FEMALE,MARRIED,1982-10-26,2025-10-08
363,11362,AW00011362,DAMIEN,SHAN,AUSTRALIA,MALE,MARRIED,1983-05-11,2025-10-08
364,11363,AW00011363,JULIAN,ROSS,AUSTRALIA,MALE,SINGLE,1983-04-19,2025-10-08
365,11364,AW00011364,JENNIFER,COLLINS,AUSTRALIA,FEMALE,SINGLE,1985-03-22,2025-10-08
366,11365,AW00011365,BRITTNEY,SUN,AUSTRALIA,FEMALE,SINGLE,1984-12-06,2025-10-08
367,11366,AW00011366,VIRGINIA,PATEL,AUSTRALIA,FEMALE,MARRIED,1985-04-23,2025-10-08
368,11367,AW00011367,CALVIN,NARA,AUSTRALIA,MALE,MARRIED,1984-08-21,2025-10-08
369,11368,AW00011368,EDWARD,MILLER,AUSTRALIA,MALE,SINGLE,1984-05-24,2025-10-08
370,11369,AW00011369,ASHLEE,TANG,AUSTRALIA,FEMALE,MARRIED,1984-02-01,2025-10-08
371,11370,AW00011370,ALICIA,XU,AUSTRALIA,FEMALE,MARRIED,1983-09-29,2025-10-08
372,11371,AW00011371,LACEY,JAI,AUSTRALIA,FEMALE,MARRIED,1983-11-24,2025-10-08
373,11372,AW00011372,WENDY,ROMERO,AUSTRALIA,FEMALE,SINGLE,1983-11-12,2025-10-08
374,11373,AW00011373,CARLY,LUO,GERMANY,FEMALE,MARRIED,1954-09-16,2025-10-08
375,11374,AW00011374,JIMMY,ORTEGA,GERMANY,MALE,SINGLE,1948-12-25,2025-10-08
376,11375,AW00011375,FRANCISCO,MARTINEZ,UNITED KINGDOM,MALE,MARRIED,1948-11-05,2025-10-08
377,11376,AW00011376,LANCE,VAZQUEZ,UNITED KINGDOM,MALE,SINGLE,1948-12-07,2025-10-08
378,11377,AW00011377,DAVID,ROBINETT,GERMANY,MALE,MARRIED,1966-08-23,2025-10-08
379,11378,AW00011378,SHANNON,LIANG,FRANCE,FEMALE,SINGLE,1965-11-19,2025-10-08
380,11379,AW00011379,GARY,VAZQUEZ,FRANCE,MALE,MARRIED,1976-05-13,2025-10-08
381,11380,AW00011380,MITCHELL,KUMAR,GERMANY,MALE,SINGLE,1964-08-29,2025-10-08
382,11381,AW00011381,MEREDITH,RAMAN,UNITED KINGDOM,FEMALE,MARRIED,1970-08-18,2025-10-08
383,11382,AW00011382,EDWARD,PATTERSON,FRANCE,MALE,MARRIED,1974-07-15,2025-10-08
384,11383,AW00011383,MARIE,GILL,FRANCE,FEMALE,MARRIED,1966-02-25,2025-10-08
385,11384,AW00011384,TIFFANY,WANG,FRANCE,FEMALE,MARRIED,1971-10-13,2025-10-08
386,11385,AW00011385,MIGUEL,ALLEN,UNITED KINGDOM,MALE,SINGLE,1971-08-08,2025-10-08
387,11386,AW00011386,JACLYN,CAI,GERMANY,FEMALE,MARRIED,1971-11-02,2025-10-08
388,11387,AW00011387,MEGAN,RAMIREZ,UNITED KINGDOM,FEMALE,SINGLE,1964-11-29,2025-10-08
389,11388,AW00011388,JOSEPH,MARTIN,UNITED KINGDOM,MALE,MARRIED,1965-01-20,2025-10-08
390,11389,AW00011389,KARL,SHAN,GERMANY,MALE,SINGLE,1981-04-20,2025-10-08
391,11390,AW00011390,CHRISTINE,RAJI,FRANCE,FEMALE,SINGLE,1976-04-17,2025-10-08
392,11391,AW00011391,LINDSAY,XIE,GERMANY,FEMALE,SINGLE,1976-06-25,2025-10-08
393,11392,AW00011392,WILLIE,ZHAO,GERMANY,MALE,SINGLE,1981-02-03,2025-10-08
394,11393,AW00011393,KURT,PAL,FRANCE,MALE,SINGLE,1974-07-17,2025-10-08
395,11394,AW00011394,GEORGE,MCDONALD,UNITED KINGDOM,MALE,SINGLE,1975-04-22,2025-10-08
396,11395,AW00011395,BETH,GUTIERREZ,GERMANY,FEMALE,SINGLE,1976-04-16,2025-10-08
397,11396,AW00011396,IAN,LOPEZ,GERMANY,MALE,MARRIED,1975-04-04,2025-10-08
398,11397,AW00011397,LATOYA,SHAN,FRANCE,FEMALE,SINGLE,1974-12-02,2025-10-08
399,11398,AW00011398,COLIN,NATH,UNITED KINGDOM,MALE,SINGLE,1975-03-09,2025-10-08
400,11399,AW00011399,BRENDA,MEHTA,FRANCE,FEMALE,SINGLE,1975-02-01,2025-10-08
401,11400,AW00011400,FRANKLIN,RAJI,UNITED KINGDOM,MALE,SINGLE,1980-04-15,2025-10-08
402,11401,AW00011401,LINDA,NAVARRO,FRANCE,FEMALE,MARRIED,1975-02-23,2025-10-08
403,11402,AW00011402,KELLI,CAI,FRANCE,FEMALE,MARRIED,1975-05-20,2025-10-08
404,11403,AW00011403,NANCY,SCHMIDT,FRANCE,FEMALE,SINGLE,1980-01-06,2025-10-08
405,11404,AW00011404,MEGAN,TAYLOR,GERMANY,FEMALE,SINGLE,1957-06-30,2025-10-08
406,11405,AW00011405,BONNIE,GOEL,GERMANY,FEMALE,SINGLE,1957-08-16,2025-10-08
407,11406,AW00011406,LATOYA,XU,FRANCE,FEMALE,MARRIED,1957-12-31,2025-10-08
408,11407,AW00011407,MARIO,SHE,GERMANY,MALE,MARRIED,1957-09-30,2025-10-08
409,11408,AW00011408,DARREN,GILL,UNITED KINGDOM,MALE,MARRIED,1964-05-10,2025-10-08
410,11409,AW00011409,JACQUELINE,HAYES,FRANCE,FEMALE,SINGLE,1979-03-02,2025-10-08
411,11410,AW00011410,MAURICE,GOEL,FRANCE,MALE,MARRIED,NULL,2025-10-08
412,11411,AW00011411,DEVIN,ROSS,GERMANY,MALE,MARRIED,1959-08-12,2025-10-08
413,11412,AW00011412,SYDNEY,BRYANT,GERMANY,FEMALE,SINGLE,1959-10-07,2025-10-08
414,11413,AW00011413,MEGAN,STEWART,UNITED KINGDOM,FEMALE,MARRIED,1959-10-13,2025-10-08
415,11414,AW00011414,IAN,RICHARDSON,UNITED KINGDOM,MALE,SINGLE,1959-09-15,2025-10-08
416,11415,AW00011415,RANDY,SHE,GERMANY,MALE,SINGLE,1949-12-03,2025-10-08
417,11416,AW00011416,KATRINA,BECKER,FRANCE,FEMALE,MARRIED,1950-09-16,2025-10-08
418,11417,AW00011417,LACEY,ZHENG,FRANCE,FEMALE,MARRIED,1950-08-26,2025-10-08
419,11418,AW00011418,RAFAEL,HU,GERMANY,MALE,SINGLE,1950-08-09,2025-10-08
420,11419,AW00011419,KYLE,SCOTT,UNITED KINGDOM,MALE,MARRIED,1950-08-18,2025-10-08
421,11420,AW00011420,JORDAN,TURNER,FRANCE,MALE,MARRIED,1952-01-09,2025-10-08
422,11421,AW00011421,AMY,SUN,GERMANY,FEMALE,MARRIED,1952-01-16,2025-10-08
423,11422,AW00011422,DUSTIN,DENG,UNITED KINGDOM,MALE,MARRIED,1952-02-29,2025-10-08
424,11423,AW00011423,JASMINE,STEWART,GERMANY,FEMALE,MARRIED,1960-05-04,2025-10-08
425,11424,AW00011424,PAMELA,GARCIA,GERMANY,FEMALE,MARRIED,1964-12-03,2025-10-08
426,11425,AW00011425,ARIANA,GRAY,FRANCE,FEMALE,MARRIED,1965-08-02,2025-10-08
427,11426,AW00011426,KRISTOPHER,MEHTA,GERMANY,MALE,MARRIED,1959-04-01,2025-10-08
428,11427,AW00011427,DESIREE,DOMINGUEZ,GERMANY,FEMALE,MARRIED,1959-06-17,2025-10-08
429,11428,AW00011428,DEANNA,PEREZ,GERMANY,FEMALE,SINGLE,1959-02-19,2025-10-08
430,11429,AW00011429,MARCO,LOPEZ,FRANCE,MALE,MARRIED,1958-01-13,2025-10-08
431,11430,AW00011430,CASEY,YUAN,GERMANY,FEMALE,MARRIED,1957-09-21,2025-10-08
432,11431,AW00011431,BRYANT,GARCIA,GERMANY,MALE,MARRIED,1974-10-20,2025-10-08
433,11432,AW00011432,DOMINIQUE,PRASAD,FRANCE,FEMALE,MARRIED,1957-03-10,2025-10-08
434,11433,AW00011433,MAURICE,SHAN,FRANCE,MALE,MARRIED,1957-03-01,2025-10-08
435,11434,AW00011434,ANDRE,LOPEZ,UNITED KINGDOM,MALE,MARRIED,1962-05-02,2025-10-08
436,11435,AW00011435,ROBIN,ROMERO,GERMANY,FEMALE,SINGLE,1955-09-03,2025-10-08
437,11436,AW00011436,TAYLOR,COX,UNITED KINGDOM,FEMALE,MARRIED,1956-03-17,2025-10-08
438,11437,AW00011437,ALFREDO,MORENO,FRANCE,MALE,MARRIED,1955-06-16,2025-10-08
439,11438,AW00011438,JENNY,NARA,GERMANY,FEMALE,MARRIED,1955-04-13,2025-10-08
440,11439,AW00011439,JANET,MUNOZ,FRANCE,FEMALE,MARRIED,1953-11-14,2025-10-08
441,11440,AW00011440,SERGIO,WEBER,FRANCE,MALE,MARRIED,1953-03-26,2025-10-08
442,11441,AW00011441,ERIKA,GOMEZ,FRANCE,FEMALE,MARRIED,1952-12-09,2025-10-08
443,11442,AW00011442,JOSEPH,HARRIS,FRANCE,MALE,MARRIED,1953-05-13,2025-10-08
444,11443,AW00011443,GRACE,GRIFFIN,AUSTRALIA,FEMALE,SINGLE,1981-11-19,2025-10-08
445,11444,AW00011444,TINA,MEHTA,AUSTRALIA,FEMALE,MARRIED,1981-10-26,2025-10-08
446,11445,AW00011445,KARI,KIM,AUSTRALIA,FEMALE,SINGLE,1980-01-18,2025-10-08
447,11446,AW00011446,BETHANY,CHANDER,AUSTRALIA,FEMALE,SINGLE,1980-02-09,2025-10-08
448,11447,AW00011447,JENNIFER,ROBERTS,AUSTRALIA,FEMALE,MARRIED,1980-02-13,2025-10-08
449,11448,AW00011448,KYLE,PATTERSON,AUSTRALIA,MALE,SINGLE,1980-10-25,2025-10-08
450,11449,AW00011449,ALVIN,HU,AUSTRALIA,MALE,MARRIED,1980-08-01,2025-10-08
451,11450,AW00011450,BRETT,MEHTA,AUSTRALIA,MALE,SINGLE,1981-05-11,2025-10-08
452,11451,AW00011451,RUBEN,MU├▒OZ,AUSTRALIA,MALE,SINGLE,1980-05-08,2025-10-08
453,11452,AW00011452,ERIKA,RUBIO,AUSTRALIA,FEMALE,SINGLE,1979-05-05,2025-10-08
454,11453,AW00011453,STANLEY,MALHOTRA,AUSTRALIA,MALE,SINGLE,1984-08-17,2025-10-08
455,11454,AW00011454,MELINDA,NAVARRO,AUSTRALIA,FEMALE,SINGLE,1979-10-20,2025-10-08
456,11455,AW00011455,ROSS,SANZ,AUSTRALIA,MALE,MARRIED,1979-10-19,2025-10-08
457,11456,AW00011456,JON,GAO,AUSTRALIA,MALE,MARRIED,1980-01-05,2025-10-08
458,11457,AW00011457,JAIME,GUTIERREZ,AUSTRALIA,FEMALE,MARRIED,1978-11-18,2025-10-08
459,11458,AW00011458,BIANCA,LIU,AUSTRALIA,FEMALE,MARRIED,1978-10-03,2025-10-08
460,11459,AW00011459,TASHA,DENG,AUSTRALIA,FEMALE,SINGLE,1978-04-12,2025-10-08
461,11460,AW00011460,MELVIN,CHANDE,AUSTRALIA,MALE,SINGLE,1983-10-04,2025-10-08
462,11461,AW00011461,VICTOR,JIMENEZ,AUSTRALIA,MALE,SINGLE,1977-09-22,2025-10-08
463,11462,AW00011462,LAURA,LIN,AUSTRALIA,FEMALE,MARRIED,1977-07-18,2025-10-08
464,11463,AW00011463,ALISHA,BECK,AUSTRALIA,FEMALE,MARRIED,1977-09-09,2025-10-08
465,11464,AW00011464,ALEJANDRO,HUANG,AUSTRALIA,MALE,MARRIED,1977-05-15,2025-10-08
466,11465,AW00011465,LOUIS,LUO,AUSTRALIA,MALE,MARRIED,1976-08-18,2025-10-08
467,11466,AW00011466,GRANT,TANG,AUSTRALIA,MALE,MARRIED,1977-01-30,2025-10-08
468,11467,AW00011467,ARTURO,ZHENG,AUSTRALIA,MALE,MARRIED,1975-04-06,2025-10-08
469,11468,AW00011468,JACLYN,ANDERSEN,UNITED KINGDOM,FEMALE,MARRIED,1980-12-15,2025-10-08
470,11469,AW00011469,EDWIN,RAJI,UNITED KINGDOM,MALE,SINGLE,1978-10-14,2025-10-08
471,11470,AW00011470,JAY,SUAREZ,GERMANY,MALE,SINGLE,1979-03-25,2025-10-08
472,11471,AW00011471,LATASHA,SUAREZ,FRANCE,FEMALE,SINGLE,1979-03-25,2025-10-08
473,11472,AW00011472,KENNETH,KUMAR,AUSTRALIA,MALE,SINGLE,1968-09-30,2025-10-08
474,11473,AW00011473,GRACE,HENDERSON,FRANCE,FEMALE,SINGLE,1986-01-30,2025-10-08
475,11474,AW00011474,MELVIN,XU,UNITED KINGDOM,MALE,SINGLE,1985-08-21,2025-10-08
476,11475,AW00011475,CESAR,SUBRAM,UNITED KINGDOM,MALE,SINGLE,1984-04-07,2025-10-08
477,11476,AW00011476,ERIKA,NAVARRO,UNITED KINGDOM,FEMALE,MARRIED,1980-05-16,2025-10-08
478,11477,AW00011477,TRISTAN,HUGHES,GERMANY,MALE,SINGLE,1984-06-21,2025-10-08
479,11478,AW00011478,BILLY,HERNANDEZ,FRANCE,MALE,SINGLE,1984-02-22,2025-10-08
480,11479,AW00011479,DARRYL,WU,FRANCE,MALE,MARRIED,1978-10-20,2025-10-08
481,11480,AW00011480,COLLEEN,MA,FRANCE,FEMALE,MARRIED,1984-03-07,2025-10-08
482,11481,AW00011481,ERICA,HU,GERMANY,FEMALE,MARRIED,1978-11-20,2025-10-08
483,11482,AW00011482,ADRIENNE,TORRES,UNITED KINGDOM,FEMALE,SINGLE,1978-01-16,2025-10-08
484,11483,AW00011483,CALVIN,CHANDE,FRANCE,MALE,MARRIED,1983-05-19,2025-10-08
485,11484,AW00011484,ERICK,SAI,GERMANY,MALE,SINGLE,1983-03-03,2025-10-08
486,11485,AW00011485,DONALD,CHANDRA,UNITED KINGDOM,MALE,MARRIED,1978-02-04,2025-10-08
487,11486,AW00011486,ARIANA,ROGERS,GERMANY,FEMALE,SINGLE,1982-05-21,2025-10-08
488,11487,AW00011487,MORGAN,JONES,FRANCE,FEMALE,SINGLE,1977-01-05,2025-10-08
489,11488,AW00011488,JERMAINE,LOPEZ,UNITED KINGDOM,MALE,SINGLE,1977-03-20,2025-10-08
490,11489,AW00011489,DEBORAH,GOEL,UNITED KINGDOM,FEMALE,SINGLE,1976-09-03,2025-10-08
491,11490,AW00011490,DANNY,RUBIO,FRANCE,MALE,SINGLE,1976-07-05,2025-10-08
492,11491,AW00011491,ANDRE,PEREZ,UNITED KINGDOM,MALE,MARRIED,1982-04-02,2025-10-08
493,11492,AW00011492,TERRENCE,CHANDER,GERMANY,MALE,SINGLE,1982-11-15,2025-10-08
494,11493,AW00011493,DAWN,WU,UNITED KINGDOM,FEMALE,SINGLE,1976-05-31,2025-10-08
495,11494,AW00011494,JIMMY,GUTIERREZ,UNITED KINGDOM,MALE,SINGLE,1976-01-25,2025-10-08
496,11495,AW00011495,FRANCIS,JIMENEZ,GERMANY,MALE,SINGLE,1977-03-03,2025-10-08
497,11496,AW00011496,GARY,ORTEGA,UNITED KINGDOM,MALE,SINGLE,1976-04-15,2025-10-08
498,11497,AW00011497,KATRINA,NATH,UNITED KINGDOM,FEMALE,SINGLE,1981-11-22,2025-10-08
499,11498,AW00011498,ARTURO,SUN,CANADA,MALE,SINGLE,1979-07-15,2025-10-08
